phenomenonTime,HLL_zps-09,HLL_zps-10,SSK_LH023,SSK_LH025,SSK_USP01,SSK_USP02,SSK_USP03,SSK_USP04,SSK_USP05,SSK_USP06,USP_pu002,USP_pu009,USP_pu016,USP_pu502,USP_pu504,USP_pu508,USP_pu510
2023-11-18T06:00:00.000Z,36.3321,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,30.6576,-999.0,-999.0,,12.0564,,
2023-11-18T07:00:00.000Z,37.9322,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,28.3208,-999.0,-999.0,,13.6408,,
2023-11-18T08:00:00.000Z,35.9144,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,30.9976,-999.0,-999.0,,14.3072,,
2023-11-18T09:00:00.000Z,37.6853,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,33.1415,-999.0,-999.0,,14.3158,,
2023-11-18T10:00:00.000Z,39.9005,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,39.3575,-999.0,-999.0,,14.2482,,
2023-11-18T11:00:00.000Z,36.7562,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,50.9666,-999.0,-999.0,,13.349,,
2023-11-18T12:00:00.000Z,33.0645,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,63.8859,-999.0,-999.0,,13.3798,,
2023-11-18T13:00:00.000Z,31.5004,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,73.3664,-999.0,-999.0,,10.9889,,
2023-11-18T14:00:00.000Z,30.1501,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,79.1156,-999.0,-999.0,,9.95828,14.532,
2023-11-18T15:00:00.000Z,30.4572,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,78.9868,-999.0,-999.0,,9.19461,14.985,
2023-11-18T16:00:00.000Z,30.9172,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,76.6101,-999.0,-999.0,,8.67052,14.5086,
2023-11-18T17:00:00.000Z,34.2943,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,74.3068,-999.0,-999.0,,-999.0,14.0092,
2023-11-18T18:00:00.000Z,38.9821,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,-999.0,15.3551,
2023-11-18T19:00:00.000Z,44.5008,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,60.412,-999.0,-999.0,,6.79255,16.7704,
2023-11-18T20:00:00.000Z,42.3494,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,-999.0,15.3457,
2023-11-18T21:00:00.000Z,38.2762,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,61.2191,-999.0,-999.0,,6.14287,14.5535,
2023-11-18T22:00:00.000Z,35.0987,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,65.0337,-999.0,-999.0,,6.86686,13.5462,
2023-11-18T23:00:00.000Z,33.036,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,69.1926,-999.0,-999.0,,8.2225,13.851,
2023-11-19T00:00:00.000Z,30.0547,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,-999.0,12.9421,
2023-11-19T01:00:00.000Z,28.5404,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,80.6576,-999.0,-999.0,,9.97629,10.6501,
2023-11-19T02:00:00.000Z,27.0018,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,-999.0,12.3053,
2023-11-19T03:00:00.000Z,25.997,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,88.8002,-999.0,-999.0,,10.5143,11.5654,
2023-11-19T04:00:00.000Z,25.0469,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,-999.0,11.5669,
2023-11-19T05:00:00.000Z,23.9168,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,95.0446,-999.0,-999.0,,10.6195,10.2074,
2023-11-19T06:00:00.000Z,23.4171,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,96.6609,-999.0,-999.0,,10.9365,10.804,
2023-11-19T07:00:00.000Z,22.9241,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,98.8026,-999.0,-999.0,,11.0805,10.4858,
2023-11-19T08:00:00.000Z,23.1685,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,101.425,-999.0,-999.0,,11.0401,10.576,
2023-11-19T09:00:00.000Z,24.8456,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,98.161,-999.0,-999.0,,11.5333,11.1327,
2023-11-19T10:00:00.000Z,25.2867,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,96.3334,-999.0,-999.0,,11.6373,10.725,
2023-11-19T11:00:00.000Z,23.93,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,98.9466,-999.0,-999.0,,9.42468,9.65909,
2023-11-19T12:00:00.000Z,22.6557,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,100.351,-999.0,-999.0,,9.81559,9.5664,
2023-11-19T13:00:00.000Z,21.6964,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,103.848,-999.0,-999.0,,10.3755,9.28606,
2023-11-19T14:00:00.000Z,20.8129,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,106.663,-999.0,-999.0,,10.0877,9.5652,
2023-11-19T15:00:00.000Z,22.231,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,105.867,-999.0,-999.0,,11.0838,9.74347,
2023-11-19T16:00:00.000Z,22.4746,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,105.305,-999.0,-999.0,,11.811,10.6158,
2023-11-19T17:00:00.000Z,23.308,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,105.0,-999.0,-999.0,,12.4379,11.6664,
2023-11-19T18:00:00.000Z,27.8471,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,-999.0,12.6744,
2023-11-19T19:00:00.000Z,27.5663,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,102.142,-999.0,-999.0,,11.8224,12.3801,
2023-11-19T20:00:00.000Z,27.4387,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,101.851,-999.0,-999.0,,-999.0,11.8649,
2023-11-19T21:00:00.000Z,25.4882,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,101.067,-999.0,-999.0,,11.3256,11.4476,
2023-11-19T22:00:00.000Z,23.2203,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,101.466,-999.0,-999.0,,10.972,9.35028,
2023-11-19T23:00:00.000Z,24.2084,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,98.3847,-999.0,-999.0,,11.2841,11.0215,
2023-11-20T00:00:00.000Z,25.0327,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,-999.0,10.9999,
2023-11-20T01:00:00.000Z,28.8394,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,91.3813,-999.0,-999.0,,11.6252,13.1817,
2023-11-20T02:00:00.000Z,-999.0,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,-999.0,-999.0,
2023-11-20T03:00:00.000Z,29.9027,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,87.4512,-999.0,-999.0,,10.4946,14.0013,
2023-11-20T04:00:00.000Z,29.7064,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,-999.0,12.8584,
2023-11-20T05:00:00.000Z,29.6419,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,81.8755,-999.0,-999.0,,-999.0,13.1049,
2023-11-20T06:00:00.000Z,30.4169,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,78.3803,-999.0,-999.0,,13.1091,13.055,
2023-11-20T07:00:00.000Z,32.3876,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,76.9888,-999.0,-999.0,,13.7719,14.5666,
2023-11-20T08:00:00.000Z,31.9763,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,78.8645,-999.0,-999.0,,14.2822,15.0225,
2023-11-20T09:00:00.000Z,33.6427,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,74.6584,-999.0,-999.0,,14.6232,14.8593,
2023-11-20T10:00:00.000Z,35.9285,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,72.9397,-999.0,-999.0,,16.0126,15.6532,
2023-11-20T11:00:00.000Z,34.2788,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,73.7148,-999.0,-999.0,,15.6523,14.3919,
2023-11-20T12:00:00.000Z,27.9697,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,80.4462,-999.0,-999.0,,12.1787,11.7659,
2023-11-20T13:00:00.000Z,26.2175,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,89.3146,-999.0,-999.0,,13.2877,11.0787,
2023-11-20T14:00:00.000Z,26.4661,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,87.675,-999.0,-999.0,,12.085,11.4742,
2023-11-20T15:00:00.000Z,28.7271,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,85.1347,-999.0,-999.0,,13.5018,12.1422,
2023-11-20T16:00:00.000Z,35.6753,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,74.379,-999.0,-999.0,,17.5834,16.5028,
2023-11-20T17:00:00.000Z,32.8855,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,71.312,-999.0,-999.0,,17.0067,15.562,
2023-11-20T18:00:00.000Z,33.0849,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,66.6215,-999.0,-999.0,,17.8808,15.8569,
2023-11-20T19:00:00.000Z,34.5559,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,59.4596,-999.0,-999.0,,18.9499,15.7988,
2023-11-20T20:00:00.000Z,40.8805,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,43.1786,-999.0,-999.0,,23.359,19.0263,
2023-11-20T21:00:00.000Z,43.6551,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,-999.0,21.6807,
2023-11-20T22:00:00.000Z,41.8303,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.1079,-999.0,-999.0,,23.8421,20.8062,
2023-11-20T23:00:00.000Z,-999.0,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,-999.0,-999.0,
2023-11-21T00:00:00.000Z,-999.0,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,-999.0,-999.0,
2023-11-21T01:00:00.000Z,-999.0,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,-999.0,-999.0,
2023-11-21T02:00:00.000Z,-999.0,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,-999.0,-999.0,
2023-11-21T03:00:00.000Z,-999.0,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,-999.0,-999.0,
2023-11-21T04:00:00.000Z,-999.0,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,-999.0,-999.0,
2023-11-21T05:00:00.000Z,46.8542,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,-999.0,20.4633,
2023-11-21T06:00:00.000Z,52.1994,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.4287,-999.0,-999.0,,19.9011,21.9629,
2023-11-21T07:00:00.000Z,-999.0,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,-999.0,-999.0,
2023-11-21T08:00:00.000Z,47.7007,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,40.3591,-999.0,-999.0,,18.1716,23.2279,
2023-11-21T09:00:00.000Z,39.9365,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,62.307,-999.0,-999.0,,13.7838,17.0876,
2023-11-21T10:00:00.000Z,40.5306,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,57.0502,-999.0,-999.0,,12.9911,17.0765,
2023-11-21T11:00:00.000Z,35.5374,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,60.9872,-999.0,-999.0,,12.1937,16.1243,
2023-11-21T12:00:00.000Z,35.4761,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,54.4608,-999.0,-999.0,,13.4005,14.6933,
2023-11-21T13:00:00.000Z,33.6857,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,50.6729,-999.0,-999.0,,12.9659,14.3684,
2023-11-21T14:00:00.000Z,34.6817,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,41.3808,-999.0,-999.0,,13.6098,14.8744,
2023-11-21T15:00:00.000Z,35.6661,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,44.7279,-999.0,-999.0,,13.7615,16.261,
2023-11-21T16:00:00.000Z,30.8587,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,51.6871,-999.0,-999.0,,13.1261,13.9854,
2023-11-21T17:00:00.000Z,29.8252,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,48.496,-999.0,-999.0,,12.8263,13.3635,
2023-11-21T18:00:00.000Z,30.3635,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,41.6547,-999.0,-999.0,,14.1378,15.8357,
2023-11-21T19:00:00.000Z,33.3581,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.48,-999.0,-999.0,,15.9385,16.2769,
2023-11-21T20:00:00.000Z,35.73,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.9154,-999.0,-999.0,,14.8958,18.5487,
2023-11-21T21:00:00.000Z,36.1845,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,-999.0,17.2962,
2023-11-21T22:00:00.000Z,34.0131,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,22.3048,-999.0,-999.0,,13.6366,17.154,
2023-11-21T23:00:00.000Z,35.6535,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.8768,-999.0,-999.0,,12.4327,16.7448,
2023-11-22T00:00:00.000Z,30.9416,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,-999.0,17.072,
2023-11-22T01:00:00.000Z,28.2882,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,23.8358,-999.0,-999.0,,9.93291,15.9773,
2023-11-22T02:00:00.000Z,29.8097,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,11.2367,15.5594,
2023-11-22T03:00:00.000Z,25.3369,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.9049,-999.0,-999.0,,9.67347,13.3954,
2023-11-22T04:00:00.000Z,22.9955,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.5034,-999.0,-999.0,,10.108,15.1032,
2023-11-22T05:00:00.000Z,25.8195,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,-999.0,15.2758,
2023-11-22T06:00:00.000Z,32.674,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.0654,-999.0,-999.0,,13.8442,19.3165,
2023-11-22T07:00:00.000Z,-999.0,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,-999.0,-999.0,
2023-11-22T08:00:00.000Z,39.4459,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.6028,-999.0,-999.0,,16.7442,17.4708,
2023-11-22T09:00:00.000Z,41.134,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.9286,-999.0,-999.0,,18.8568,18.6348,
2023-11-22T10:00:00.000Z,41.8856,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,22.1196,-999.0,-999.0,,18.7654,16.7834,
2023-11-22T11:00:00.000Z,38.0174,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,28.8452,-999.0,-999.0,,17.047,16.1874,
2023-11-22T12:00:00.000Z,36.5936,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,26.7809,-999.0,-999.0,,16.6229,14.5535,
2023-11-22T13:00:00.000Z,34.6143,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,27.5698,-999.0,-999.0,,15.3344,14.9401,
2023-11-22T14:00:00.000Z,38.379,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.4648,-999.0,-999.0,,18.7326,18.3054,
2023-11-22T15:00:00.000Z,40.1678,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,20.8416,-999.0,-999.0,,19.2629,18.0453,
2023-11-22T16:00:00.000Z,-999.0,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,-999.0,-999.0,
2023-11-22T17:00:00.000Z,-999.0,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,-999.0,-999.0,
2023-11-22T18:00:00.000Z,-999.0,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,-999.0,-999.0,
2023-11-22T19:00:00.000Z,-999.0,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,-999.0,-999.0,
2023-11-22T20:00:00.000Z,-999.0,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,-999.0,-999.0,
2023-11-22T21:00:00.000Z,-999.0,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,-999.0,-999.0,
2023-11-22T22:00:00.000Z,48.4674,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,32.6426,-999.0,-999.0,,18.4041,22.0273,
2023-11-22T23:00:00.000Z,42.3528,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,39.1098,-999.0,-999.0,,15.1454,18.5694,
2023-11-23T00:00:00.000Z,40.5202,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,-999.0,17.9431,
2023-11-23T01:00:00.000Z,38.9039,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,45.6011,-999.0,-999.0,,-999.0,15.4238,
2023-11-23T02:00:00.000Z,37.5466,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,13.7671,15.6905,
2023-11-23T03:00:00.000Z,35.7701,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,53.4135,-999.0,-999.0,,13.7245,17.3375,
2023-11-23T04:00:00.000Z,36.0765,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,61.5332,-999.0,-999.0,,-999.0,16.0543,
2023-11-23T05:00:00.000Z,32.8503,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,67.5801,-999.0,-999.0,,13.7452,14.9958,
2023-11-23T06:00:00.000Z,40.765,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,57.8722,-999.0,-999.0,,16.9263,18.7545,
2023-11-23T07:00:00.000Z,44.2426,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,55.9253,-999.0,-999.0,,18.2216,21.597,
2023-11-23T08:00:00.000Z,46.1977,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,50.9424,-999.0,-999.0,,19.0604,22.8117,
2023-11-23T09:00:00.000Z,46.7616,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,53.4404,-999.0,-999.0,,20.2135,21.8061,
2023-11-23T10:00:00.000Z,36.0548,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,69.0253,-999.0,-999.0,,15.6708,13.1777,
2023-11-23T11:00:00.000Z,27.2709,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,83.5143,-999.0,-999.0,,11.42,,
2023-11-23T12:00:00.000Z,26.7931,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,84.4369,-999.0,-999.0,,11.8504,,
2023-11-23T13:00:00.000Z,27.5672,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,83.1796,-999.0,-999.0,,11.7869,,
2023-11-23T14:00:00.000Z,29.0923,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,82.9574,-999.0,-999.0,,13.7345,,
2023-11-23T15:00:00.000Z,29.5077,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,84.4686,-999.0,-999.0,,14.9431,,
2023-11-23T16:00:00.000Z,31.1713,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,83.7126,-999.0,-999.0,,15.2685,,
2023-11-23T17:00:00.000Z,30.7268,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,86.7127,-999.0,-999.0,,14.9259,,
2023-11-23T18:00:00.000Z,32.7651,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,82.8473,-999.0,-999.0,,16.3076,,
2023-11-23T19:00:00.000Z,31.6665,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,84.4193,-999.0,-999.0,,16.1959,,
2023-11-23T20:00:00.000Z,29.9373,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,91.1824,-999.0,-999.0,,14.6137,,
2023-11-23T21:00:00.000Z,19.8515,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,-999.0,,
2023-11-23T22:00:00.000Z,16.8359,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,110.389,-999.0,-999.0,,8.39401,,
2023-11-23T23:00:00.000Z,15.531,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,109.494,-999.0,-999.0,,7.74096,,
2023-11-24T00:00:00.000Z,14.9271,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,110.248,-999.0,-999.0,,8.35532,,
2023-11-24T01:00:00.000Z,15.023,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,110.774,-999.0,-999.0,,-999.0,,
2023-11-24T02:00:00.000Z,-999.0,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,-999.0,,
2023-11-24T03:00:00.000Z,14.8462,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,110.635,-999.0,-999.0,,8.35213,,
2023-11-24T04:00:00.000Z,15.6828,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,-999.0,,
2023-11-24T05:00:00.000Z,16.8931,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,-999.0,,
2023-11-24T06:00:00.000Z,18.7158,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,103.425,-999.0,-999.0,,10.853,,
2023-11-24T07:00:00.000Z,18.6891,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,103.582,-999.0,-999.0,,10.9521,,
2023-11-24T08:00:00.000Z,20.3425,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,99.5181,-999.0,-999.0,,12.1849,,
2023-11-24T09:00:00.000Z,17.7494,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,104.397,-999.0,-999.0,,10.6782,,
2023-11-24T10:00:00.000Z,18.2246,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,102.556,-999.0,-999.0,,10.9098,,
2023-11-24T11:00:00.000Z,17.7947,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,103.807,-999.0,-999.0,,9.96403,,
2023-11-24T12:00:00.000Z,17.1936,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,105.027,-999.0,-999.0,,9.03923,,
2023-11-24T13:00:00.000Z,14.7271,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,105.471,-999.0,-999.0,,8.61484,,
2023-11-24T14:00:00.000Z,17.2545,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,105.046,-999.0,-999.0,,10.9196,,
2023-11-24T15:00:00.000Z,16.3667,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,104.789,-999.0,-999.0,,9.92151,,
2023-11-24T16:00:00.000Z,15.8004,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,106.503,-999.0,-999.0,,9.48392,,
2023-11-24T17:00:00.000Z,16.1172,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,106.773,-999.0,-999.0,,9.59986,,
2023-11-24T18:00:00.000Z,18.9168,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,102.802,-999.0,-999.0,,11.0529,,
2023-11-24T19:00:00.000Z,17.1706,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,-999.0,,
2023-11-24T20:00:00.000Z,15.5682,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,8.66065,,
2023-11-24T21:00:00.000Z,15.0405,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,-999.0,,
2023-11-24T22:00:00.000Z,14.7911,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,107.091,-999.0,-999.0,,8.73227,,
2023-11-24T23:00:00.000Z,15.0171,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,105.318,-999.0,-999.0,,8.97717,,
2023-11-25T00:00:00.000Z,16.7123,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,-999.0,,
2023-11-25T01:00:00.000Z,15.2278,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,107.642,-999.0,-999.0,,8.99559,,
2023-11-25T02:00:00.000Z,18.8261,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,10.8682,,
2023-11-25T03:00:00.000Z,22.0865,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,85.6153,-999.0,-999.0,,13.4046,,
2023-11-25T04:00:00.000Z,22.7493,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,13.5745,,
2023-11-25T05:00:00.000Z,17.029,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,9.36336,,
2023-11-25T06:00:00.000Z,18.1874,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,99.1015,-999.0,-999.0,,10.117,,
2023-11-25T07:00:00.000Z,17.9196,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,100.51,-999.0,-999.0,,-999.0,,
2023-11-25T08:00:00.000Z,20.1231,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,98.0761,-999.0,-999.0,,11.5762,,
2023-11-25T09:00:00.000Z,21.6318,,,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,96.0256,-999.0,-999.0,,11.6864,,
